tweet_id,text,language,type,bookmark_count,favorite_count,retweet_count,reply_count,view_count,created_at,client,hashtags,urls,media_type,media_urls
1676245047149465603,Happy Birthday America! 🇺🇸,en,Tweet,42,13522,1084,528,1187557,2023-07-04 18:02:17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
1673114776132788224,Happy Pride! https://t.co/9wRTNVGJvc,en,Tweet,169,14413,1321,1264,2277188,2023-06-26 02:43:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/FzgZAKdaMAA5bEh.jpg,https://pbs.twimg.com/media/FzgLvFHaMAAOvrS.jpg,https://pbs.twimg.com/media/FzgZAKaaIAAZWur.jpg"
1677317292605206528,"If you own a mouse, you will never turn off your computer again.",en,Tweet,3,37,13,53,66174,2023-07-07 17:03:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">advertiser-interface</a>",,,,
1670808664813473792,"On Juneteenth, we celebrate freedom achieved, remember freedom denied, and reflect on how far we still have to go to build a more just and equitable world.",en,Tweet,27,3941,444,480,556091,2023-06-19 18:00:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1670461377562173442,"To dads everywhere, including my own, thank you for sharing your love, your support, and your wisdom with us. Happy Father’s Day!",en,Tweet,41,7891,668,268,658404,2023-06-18 19:00:02,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1669711819823251457,We opened our newest store in London this week—Apple Battersea—just below our new UK headquarters! 🇬🇧 https://t.co/bQropFHlaW,en,Tweet,46,5580,427,322,589099,2023-06-16 17:21:34,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/FywCCZlXwAE97_i.jpg,https://pbs.twimg.com/media/FywCCZpWAAE8Th1.jpg,https://pbs.twimg.com/media/FywCCZkWIAIPSoe.jpg"
1656683498286006274,"🎯 Since experiencing the Nordace Siena, I can confidently say that I'll never go back to using a normal backpack for my travels. 💪",en,Tweet,0,17,1,65,95272,2023-05-11 18:31:40,"<a href=""https://smartecom.io"" rel=""nofollow"">SEL_Ad_Manager</a>",,,,
1669004952574763010,"At Apple, we’ve long believed each of us has a role to play in building a more just and equitable world. I’m proud of the impact we’ve made through our Racial Equity and Justice Initiative and we will continue to do our part in this most urgent work. https://t.co/2siseYJDxQ",en,Tweet,31,2914,339,314,572804,2023-06-14 18:32:43,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.apple.com/newsroom/2023/06/apples-racial-equity-and-justice-initiative-surpasses-200m-usd-in-investments/,,
1668619231590748160,The new 15-inch MacBook Air is available today! We think you’re going to love it! https://t.co/AWUyuf7ZTY,en,Tweet,87,9007,829,468,968460,2023-06-13 17:00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/ext_tw_video_thumb/1668489367739060225/pu/img/t3Zq3Am0n6HjY9fU.jpg
1667190281886912512,What an incredible WWDC! Thank you to developers from around the world who joined us in person and virtually for a truly unforgettable week! https://t.co/jbZSSxaVjD,en,Tweet,86,11161,968,432,921680,2023-06-09 18:21:52,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/FyMMtHraIAEWVDt.jpg,https://pbs.twimg.com/media/FyMMtHqakAAnjZk.jpg,https://pbs.twimg.com/media/FyMMtINagAAvbTV.jpg,https://pbs.twimg.com/media/FyMMtHtaQAIYhru.jpg"
1666602875701837824,@JuanpaZurita Great seeing you at Apple Park!,en,Reply,0,160,5,11,72014,2023-06-08 03:27:44,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,
1666099857621385216,The new MacBook Air is the world’s best — and thinnest — 15-inch laptop. It’s in a class all its own! https://t.co/NRAePMPkE5,en,Tweet,383,15411,1725,664,1620886,2023-06-06 18:08:55,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/ext_tw_video_thumb/1666099193650487297/pu/img/xDn4f11U23Lj7fnj.jpg
1665806600261763072,Welcome to the era of spatial computing with Apple Vision Pro. You’ve never seen anything like this before! https://t.co/PEIxKNpXBs,en,Tweet,9903,162999,32744,9685,49095946,2023-06-05 22:43:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/ext_tw_video_thumb/1665805980662403073/pu/img/xOZJ7_bKt6RgQRv8.jpg
1665806601436160000,https://t.co/7JIDCKC5Ux,zxx,Reply,148,7998,970,479,1822893,2023-06-05 22:43:37,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.apple.com/apple-vision-pro/,,
1665764165926133761,"Only minutes away from #WWDC23! 

Tune in ⬇️
https://t.co/OUTqAbFORl",en,Tweet,101,36242,2267,696,3851038,2023-06-05 19:55:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#WWDC23,https://www.apple.com/apple-events/,,
1665720127793315844,WWDC is always one of my favorite moments of the year — and this one is going to be our best ever! Tune in for our special event at 10 a.m. PT https://t.co/SmkLT3VXld,en,Tweet,254,32944,3693,778,2825853,2023-06-05 17:00:00,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/ext_tw_video_thumb/1665524838197506048/pu/img/XANVWjfx5754epjy.jpg
1665553101166882816,"As we get ready to kick off #WWDC23 tomorrow, I met with students from all over the world who are creating apps that turn iPhone into musical instruments and bring the experience of reading braille to iPad through haptic feedback. Excited for what's to come! https://t.co/LpOTFmPmvP",en,Tweet,114,13389,1056,295,1267275,2023-06-05 05:56:18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#WWDC23,,photo,"https://pbs.twimg.com/media/Fx07tiYaEAAmeJZ.jpg,https://pbs.twimg.com/media/Fx07tiWaIAARsii.jpg,https://pbs.twimg.com/media/Fx07tiWaYAE1U5u.jpg"
1663620203782213633,Congratulations to this year's WWDC Swift Student Challenge winners! I am so impressed with the way you've blended creativity and coding skills to develop innovative apps that are uniquely yours. https://t.co/ssjvNwhAyV,en,Tweet,38,2710,266,227,506536,2023-05-30 21:55:39,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,https://www.apple.com/newsroom/2023/05/meet-3-winners-of-the-wwdc23-swift-student-challenge/,,
1663213614839525377,"On Memorial Day, I’m reminded of the words of Robert F. Kennedy. “It is from numberless diverse acts of courage and belief that human history is shaped.” Today we remember the heroes who made the ultimate sacrifice to shape the world we inhabit. 🇺🇸",en,Tweet,37,4286,427,213,731285,2023-05-29 19:00:01,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1661472689146724352,"Throughout her extraordinary life, Tina Turner broke barriers, redefined music, and inspired the world to dance. She was an icon, a transcendent talent, and she will be missed. https://t.co/UcCuHsUT4u",en,Tweet,41,7431,757,225,738948,2023-05-24 23:42:12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Fw68mXFaIAAHmxu.jpg
1661026058815283200,"We’re excited to make available an all-new Pride Edition Apple Watch band, which helps incredible organizations around the world that support the LGBTQ+ community. https://t.co/oi5ADcYrgv",en,Tweet,136,12740,1151,1372,2960744,2023-05-23 18:07:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Fw0mZGIaYAMlIXw.jpg
1660170506203480064,"We created Apple TV+ to tell stories that make a difference, and “Killers of the Flower Moon” does just that. Thank you to the Osage Nation, Martin Scorsese and all involved in telling this important story. And thank you to the Cannes Film Festival for an unforgettable night! https://t.co/6zbxResida",en,Tweet,90,6622,567,245,757403,2023-05-21 09:27:47,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,photo,https://pbs.twimg.com/media/FwocRahXoAIal_p.jpg
1659212257132425223,"We believe in a world where everyone has the power to connect and communicate. To pursue their passions and discover new ones. On Global Accessibility Awareness Day, we celebrate inclusive technology that works for everyone.",en,Tweet,30,4629,538,345,592329,2023-05-18 18:00:03,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1659033733499060225,The Apple Store online goes live in Vietnam today! We’re excited to bring the best of Apple to even more customers around the world. https://t.co/gdz33jR78X,en,Tweet,40,7006,607,429,1242360,2023-05-18 06:10:40,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.apple.com/newsroom/2023/05/apple-launches-apple-store-online-in-vietnam/,,
1677317292571656192,"If you own a mouse, you will never turn off your computer again.",en,Tweet,3,121,54,112,80652,2023-07-07 17:03:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">advertiser-interface</a>",,,,
1658472573200465920,"At Apple, we believe technology should be designed to help everyone do what they love. We’re excited to preview new accessibility features to help even more people follow their dreams. 
https://t.co/9Xz46Fc4Ih",en,Tweet,196,8794,1227,371,1345815,2023-05-16 17:00:49,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.apple.com/newsroom/2023/05/apple-previews-live-speech-personal-voice-and-more-new-accessibility-features/,,
1657762704545726468,"To all the incredible moms who make the world a better place, Happy Mother’s Day! 🌺",en,Tweet,16,7540,601,206,617528,2023-05-14 18:00:03,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1656391801295732736,"Beautiful record. Incredible interview. Excited for fans to enjoy “Subtract"" live for the very first time and in Spatial Audio on @AppleMusic.",en,Tweet,22,1804,196,128,548518,2023-05-10 23:12:34,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,,,
1655955752077651970,Final Cut Pro and Logic Pro are coming to iPad! The ultimate mobile studio now at your fingertips. https://t.co/b6Pv9lOXTt,en,Tweet,307,12098,1847,566,1594661,2023-05-09 18:19:52,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,photo,https://pbs.twimg.com/ext_tw_video_thumb/1655955020515524608/pu/img/SB5CqhZ5LXkI1ieC.jpg
1663544764560539648,"New backpack, 🎒 new travel experiences! The comfort it offers has opened up a whole 🌎 new world of exploration.",en,Tweet,0,16,0,63,43221,2023-05-30 16:55:53,"<a href=""https://smartecom.io"" rel=""nofollow"">SEL_Ad_Manager</a>",,,,
1655585136505749507,"Thank you to all the teachers out there who dedicate their lives, day in and day out, preparing the next generation for a bright and hopeful future. #ThankATeacher https://t.co/XnD62S76Lk",en,Tweet,20,3292,329,143,481572,2023-05-08 17:47:10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#ThankATeacher,,photo,https://pbs.twimg.com/media/FvnR5q_WIAEFbCP.jpg
1655585147817713670,And a special thanks to the dedicated teachers in Downey Unified School District who use Everyone Can Create and Apple Learning Coach to help their students learn in new ways. https://t.co/6gIZknJsCj,en,Reply,7,880,93,45,227136,2023-05-08 17:47:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.apple.com/newsroom/2023/05/a-california-school-district-is-reimagining-education-with-apple-learning-coach/,,
1653052185800847360,"May is Asian Pacific American Heritage Month, and we’re proud to celebrate the incredibly rich histories, cultures, and traditions of Asian American, Native Hawaiian, and Pacific Islander communities at Apple and around the world.",en,Tweet,26,3261,282,349,560499,2023-05-01 18:02:07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
1650880582144999424,"The world has lost a true giant today. Harry Belafonte was a barrier breaker who helped reshape our world through his civil rights advocacy, his music, and his acting. May he rest in peace. https://t.co/rhWZ5GOc6R",en,Tweet,71,9703,1052,342,824458,2023-04-25 18:12:57,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/FukbIfxaEAYAGHu.jpg
1650570664552587283,"Happy National Park Week! Thank you, @justbbish, for the stunning shot on iPhone photo from @GrandTetonNPS. Our national parks are breathtakingly beautiful and we must protect them for generations to come. https://t.co/LT9LNnqiLb",en,Tweet,29,5296,398,253,530084,2023-04-24 21:41:27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/FugBQ6UaAAAPnSg.jpg
1649816601817153537,Apple 2030 is our commitment to making all of our products and our supply chain carbon neutral. We’re innovating every day to redefine what‘s possible and to protect this planet we all share. Happy Earth Day! https://t.co/eEEWMWrYwd,en,Tweet,137,22807,1616,726,2221662,2023-04-22 19:45:04,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,,photo,https://pbs.twimg.com/media/FuVTcKyXwAEOu54.jpg
1649816608745897984,Check out more about our environmental work here. https://t.co/GKFRZNDrgK,en,Reply,26,2945,240,164,366745,2023-04-22 19:45:06,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,https://www.apple.com/environment/,,
1649346542019436545,What an incredible week in India! Thanks to our teams across the country. I can’t wait to return! 🙏🇮🇳 https://t.co/ZlkkueN2Kp,en,Tweet,97,52233,2221,603,2953077,2023-04-21 12:37:13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/FuOn3GPXwAAugRO.jpg
1649329689029394433,"It’s great to see so many developers across India pursuing their passion and sharing their ideas with users around the world. I had the pleasure of meeting Hitwicket, India’s top-rated cricket app, Prayoga, an AR-based yoga app, and LookUp, an easy to use dictionary app! 🏏 🧘 📖 https://t.co/f6zGfv2dMA",en,Tweet,73,12572,732,141,900957,2023-04-21 11:30:15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/FuOYkvuaYAAXWKR.jpg,https://pbs.twimg.com/media/FuOYkvsaEAAWOsA.jpg,https://pbs.twimg.com/media/FuOYkvtaEAA4bSc.jpg"
1649314637400399873,"""The Astronaut and His Parrot” is a story of hope and connection. Today, I met one of India's best sci-fi filmmakers @AratiKadav, who created this beautiful award-winning short film using only her iPhone and MacBook Pro. https://t.co/QzxCh3tMqc",en,Tweet,75,11958,670,171,645303,2023-04-21 10:30:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/FuOK4uZaAAEDxwy.jpg
1649288694082224128,"These amazing rangoli and kolam designs are so vibrant and beautiful. Flower petals, rice, and colored sand weaved together in perfect harmony—then captured brilliantly on iPhone by Apeksha Maker and Joshua Karthik in these photos. #ShotOniPhone https://t.co/peFPWUbI3f",en,Tweet,94,27286,1529,316,1689363,2023-04-21 08:47:21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",#ShotOniPhone,,photo,"https://pbs.twimg.com/media/FuNzQxdakAEJbHp.jpg,https://pbs.twimg.com/media/FuNzQxbaUAEcuiO.jpg,https://pbs.twimg.com/media/FuNzQxaaMAA11ER.jpg"
1649246682427674626,It was a treat to spend time in Pooja’s kitchen. Her passion for baking and the business she’s created is a reminder of what’s possible when you follow your dreams. Great to see how she uses iPhone and Mac in her creative process. Best macaron I’ve ever had! https://t.co/IZSpcihZow,en,Tweet,105,14476,746,328,2507433,2023-04-21 06:00:25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/FuNNEJzakAEw1_m.jpg
1649105958411304960,Thank you so much for an unforgettable evening! 🏏🇮🇳,en,Tweet,95,35102,1339,414,3469966,2023-04-20 20:41:14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
1648942017798369282,"What an incredible reception, Delhi, thank you! We’re delighted to welcome our customers to our newest store—Apple Saket! https://t.co/5Jmi79ixzl",en,Tweet,115,33035,1834,444,2308996,2023-04-20 09:49:47,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/FuI36QdagAgO8eP.jpg,https://pbs.twimg.com/media/FuI36QdacAEo6zx.jpg,https://pbs.twimg.com/media/FuI36QcaYAAYi6v.jpg"
1648891219748220928,Behind every Apple product is a plan for the future. We’re closer than ever to the day you can hold your device and know it has net zero carbon impact. https://t.co/VFq7RNUAdN,en,Tweet,36,6270,423,168,684306,2023-04-20 06:27:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.apple.com/newsroom/2023/04/apple-announces-major-progress-toward-climate-goals-ahead-of-earth-day/,,
1648684750029340673,"Thank you Prime Minister @narendramodi for the warm welcome. We share your vision of the positive impact technology can make on India’s future — from education and developers to manufacturing and the environment, we’re committed to growing and investing across the country. https://t.co/xRSjc7u5Ip",en,Tweet,216,75266,6425,1054,5973442,2023-04-19 16:47:30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/FuFOA-BacAEB3ai.jpg
1677317292630347776,"If you own a mouse, you will never turn off your computer again.",en,Tweet,2,66,25,69,47230,2023-07-07 17:03:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">advertiser-interface</a>",,,,
1648638702640566273,"I could've spent the whole day at the National Crafts Museum &amp; Hastkala Academy. From ancient and vibrant textiles to impossibly intricate wood carvings, it displayed India’s deep—and deeply beautiful— culture of craft. Thanks Sarah Sham and Ruchika Sachdeva for showing me… https://t.co/CzQy0dOi8y",en,Tweet,161,22089,1241,254,2049103,2023-04-19 13:44:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/FuEkAXOagAA8YH5.jpg,https://pbs.twimg.com/media/FuEkAUBaMAMbpug.jpg,https://pbs.twimg.com/media/FuEkAXWaIAE2MOm.jpg"
1648601317361831936,Delhi’s Lodhi Art District is a remarkable public space. Congratulations to the St+art India Foundation and so many amazing artists for capturing Indian life so powerfully. And thank you to Dattaraj Naik for showing me how you design your murals on iPad. https://t.co/5JuzlHRvPC,en,Tweet,154,20308,1198,271,1398393,2023-04-19 11:15:58,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/FuECI34acAckUmf.jpg,https://pbs.twimg.com/media/FuECI32aMAAnXv8.jpg,https://pbs.twimg.com/media/FuECI31akAAhH3V.jpg"
1648559130146119680,The Indian School of Design &amp; Innovation is helping the next generation of creatives unlock their full potential. Thanks for sharing how you create those amazing designs using iPad! https://t.co/3QSNIqzOQX,en,Tweet,83,14994,763,157,994932,2023-04-19 08:28:20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/FuDbw-AaIAEt8r4.jpg
1648542371104145414,Thank you to the enormously talented @Malimanojmusic for showing me all the ways you’re using Apple products to create music—from songwriting with iPhone to developing unique beats on MacBook Pro. I loved the sneak peek of your new song in Spatial Audio! https://t.co/AOpYLeTFv6,en,Tweet,89,11447,519,141,876412,2023-04-19 07:21:44,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/FuDMhiNakAETv4s.jpg
1645795164907278338,"👍 You’ll Never Guess Why People Loves These Backpack so Much!
⭐ Airline Carry-On Size ⭐
✅ 15.6 Laptop Compartment
✅ Big Capacity
✅ Combining Style With Functionality",en,Tweet,0,17,0,45,85763,2023-04-11 17:25:19,"<a href=""https://smartecom.io"" rel=""nofollow"">SEL_Ad_Manager</a>",,,,
1648495489632055301,"I met the most incredible group of students and teachers at an Akanksha Foundation school, where children that might not have otherwise had the opportunity are given the chance to reach for their dreams. These students embody perseverance and hope! We’re proud to support them. https://t.co/jFBWLGdqtP",en,Tweet,60,15142,821,168,974401,2023-04-19 04:15:26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/FuCh2tcaUAERm4_.jpg,https://pbs.twimg.com/media/FuCh2tcaYAAmgOm.jpg,https://pbs.twimg.com/media/FuCh2teaYAAWx-u.jpg"
1648358164306477058,I really enjoyed seeing the many ways that Kiddopia is helping preschoolers learn! And Sandeep Ranade from Naadsadhana gave such a moving performance of the song Mile Sur Mera Tumhara. The vibrant developer community here in India is making such an impact on the world! https://t.co/ja7wDrN92t,en,Tweet,64,11532,601,178,1328255,2023-04-18 19:09:46,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/FuAk9sdakAIxdQ_.jpg,https://pbs.twimg.com/media/FuAk9sfaYAExUCp.jpg"
1648343523933192192,"Great meeting Coach Gopichand and badminton champions Saina Nehwal, Srikanth Kidambi, Chirag Shetty, and Parupalli Kashyap, who have played a part in putting badminton on the map for India. We served, smashed, and talked about how Apple Watch helps them train! 🏸⌚️ https://t.co/C9dghWK6XO",en,Tweet,77,21974,1176,211,1589293,2023-04-18 18:11:35,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/FuAXo6yaYAEmMJW.jpg,https://pbs.twimg.com/media/FuAXo6vaUAEQxqp.jpg,https://pbs.twimg.com/media/FuAXo6yacAIbGjn.jpg"
1648218538778439681,"The energy, creativity, and passion in Mumbai is incredible! We are so excited to open Apple BKC — our first store in India. https://t.co/talx2ZQEMl",en,Tweet,256,47565,3537,1021,4332042,2023-04-18 09:54:56,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Ft-l2U1aQAAxDgE.jpg
1647969544437399554,Thanks @madhuridixit for introducing me to my very first Vada Pav — it was delicious!,en,Tweet,153,26887,1657,618,2968621,2023-04-17 17:25:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
1647939691751313408,"Hello, Mumbai! We can’t wait to welcome our customers to the new Apple BKC tomorrow. 🇮🇳 https://t.co/9V5074OA8W",en,Tweet,157,29063,1987,769,2287413,2023-04-17 15:26:54,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/Ft6oYk6akAERDV1.jpg
1646514206903275522,"Every day, our teams are innovating to develop products that will one day take nothing from the Earth. Thanks to their work, each battery we design for our products will use 100% recycled cobalt by 2025. https://t.co/JtzLwxIGof",en,Tweet,127,10727,811,459,1673304,2023-04-13 17:02:32,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,https://pbs.twimg.com/media/FtmX7pZaAAEtejn.jpg
1646514211932209156,Here’s how we’re charting progress toward our goal to use only recycled and renewable materials in all our products. https://t.co/cojX8tXhpX,en,Reply,38,2834,249,87,471214,2023-04-13 17:02:33,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.apple.com/newsroom/2023/04/apple-will-use-100-percent-recycled-cobalt-in-batteries-by-2025/,,
1645897299485396992,Investing in innovative nature-based carbon removal projects is one of the many ways we’re fighting climate change. Expanding our Restore Fund will help remove another 1 million metric tons of carbon from the atmosphere each year. https://t.co/1yzH40Ynma,en,Tweet,67,4340,422,280,1183691,2023-04-12 00:11:10,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",,https://www.apple.com/newsroom/2023/04/apple-expands-innovative-restore-fund-for-carbon-removal/,,
1645078029784461312,Happy Easter! 🐇🐣,en,Tweet,25,9454,634,498,1481913,2023-04-09 17:55:41,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
1643762618505777153,Wishing everyone celebrating Passover around the world a wonderful holiday filled with community and tradition.,en,Tweet,14,3387,248,176,627249,2023-04-06 02:48:42,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
1643627238921732096,"We’re investing in new, green technologies and partnering with companies to bring more clean energy online worldwide. The scale of this challenge is immense — but so is our determination to meet it. https://t.co/P80xUAMo25",en,Tweet,50,4533,477,229,924315,2023-04-05 17:50:45,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,https://www.apple.com/newsroom/2023/04/apple-and-global-suppliers-expand-renewable-energy-to-13-point-7-gigawatts/,,
1641906885531152384,"At Apple, we proudly stand with all trans and gender non-conforming people, and we are deeply committed to building an inclusive environment — and a better world — where everyone feels they belong. #TransDayOfVisibility",en,Tweet,27,4703,466,452,773507,2023-03-31 23:54:41,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",#TransDayOfVisibility,,,
1641887970151251968,"We’re thrilled to open Apple Gangnam, a wonderful new space for customers to explore our latest products and services in Seoul. 🇰🇷 https://t.co/GRmP4Vb7z8",en,Tweet,58,5216,420,170,1026514,2023-03-31 22:39:31,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,photo,"https://pbs.twimg.com/media/FskoZQjaUAAA9Yk.jpg,https://pbs.twimg.com/media/FskoZQjaYAAss0o.jpg,https://pbs.twimg.com/media/FskoZQiaEAEsvvY.jpg"
1641471674854920193,"Our team was so excited to host NewJeans for a special sneak peek at Apple Gangnam, we can’t wait to open our doors and welcome customers tomorrow in Seoul.",en,Tweet,203,7562,1962,213,1608315,2023-03-30 19:05:19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
1640857988503158785,"Get ready for an incredible experience with Apple Music Classical, the world’s largest classical music catalog at your fingertips, available now and in spatial audio. This is “A Major” achievement!  🎼 https://t.co/s66GOODrf2",en,Tweet,54,6143,629,410,877498,2023-03-29 02:26:44,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",,https://www.apple.com/newsroom/2023/03/apple-music-classical-is-here/,,
1673624459419467776,"If you own a mouse, you will never turn off your computer again.",en,Tweet,0,118,34,161,132090,2023-06-27 12:29:00,"<a href=""https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels"" rel=""nofollow"">advertiser-interface</a>",,,,
1639981574035763201,Our hearts go out to the people and communities affected by severe storms across the South. Apple will be donating to relief and recovery efforts.,en,Tweet,22,6010,375,281,971921,2023-03-26 16:24:11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
1639448520582221824,"The world lost a giant in Gordon Moore, who was one of Silicon Valley’s founding fathers and a true visionary who helped pave the way for the technological revolution. All of us who followed owe him a debt of gratitude. May he rest in peace.",en,Tweet,88,9018,972,239,1124539,2023-03-25 05:06:01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,
1638706274924904449,Ramadan Mubarak to all those observing! May your days be filled with the joy of community. 🌙🌇,en,Tweet,38,9978,934,330,932070,2023-03-23 02:56:36,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",,,,
